-21.1409373,-44.9121575,
-21.0220571,-44.74299420000001,
-21.1439568,-44.9094248,
-21.1439568,-44.9094248,
-21.1439568,-44.9094248,
-21.0329997,-44.77238639999999,
-21.0232651,-44.748558700000004,
-21.0368758,-44.7611364,
-21.0307252,-44.75345799999999,
-21.038047600000002,-44.7671092,
-21.0368758,-44.7611364,
-21.0316079,-44.7554646,
-21.0239501,-44.7567333,
-19.9966087,-43.9809979,
-21.026872100000002,-44.7529344,
-21.0232651,-44.748558700000004,
-21.8257859,-46.56321610000001,
-15.130831699999998,-42.965471,
-21.034610100000002,-44.75181300000001,
-21.0350635,-44.7593214,
-21.034883999999998,-44.7499429,
-21.0275562,-44.756264200000004,
-21.0368758,-44.7611364,
-21.034610100000002,-44.75181300000001,
-21.0363234,-44.7608331,
-21.0387587,-44.763547700000004,
-21.0368758,-44.7611364,
-21.0350635,-44.7593214,
-21.0306889,-44.749871399999996,
-21.0207978,-44.74632070000001,
-21.0368758,-44.7611364,
-21.0363234,-44.7608331,
-21.0364587,-44.75568990000001,
-21.038943399999997,-44.7640865,
-21.2599674,-44.988924600000004,
-21.023862899999997,-44.75469010000001,
-21.0246057,-44.7535461,
-21.0246057,-44.7535461,
-21.0368758,-44.7611364,
-21.0350635,-44.7593214,
-21.038047600000002,-44.7671092,
-21.035061300000002,-44.759356200000006,
-21.0350635,-44.7593214,
-21.0350635,-44.7593214,
-21.0349866,-44.7505068,
-21.8257859,-46.56321610000001,
-21.0275562,-44.756264200000004,
-21.0349866,-44.7505068,
-21.0214555,-44.7460821,
-21.0350635,-44.7593214,
-21.0325789,-44.758474299999996,
-21.0409946,-44.7604014,
-21.036927,-44.7640709,
-21.030701399999998,-44.7540838,
-21.0220571,-44.74299420000001,
-21.034610100000002,-44.75181300000001,
-21.0368758,-44.7611364,
-21.0350635,-44.7593214,
-21.038047600000002,-44.7671092,
-21.0368758,-44.7611364,
-21.036516600000002,-44.75865870000001,
-21.0220571,-44.74299420000001,
-21.033197199999996,-44.7553115,
-21.038047600000002,-44.7671092,
-21.0368758,-44.7611364,
-21.038405100000002,-44.76676320000001,
-21.0239501,-44.7567333,
-21.038047600000002,-44.7671092,
-21.0388377,-44.759369899999996,
-21.0350635,-44.7593214,
-21.0232651,-44.748558700000004,
-21.038047600000002,-44.7671092,
-21.0368758,-44.7611364,
-21.034610100000002,-44.75181300000001,
-21.0368758,-44.7611364,
-21.0368758,-44.7611364,
-21.0317195,-44.757138899999994,
-21.0368758,-44.7611364,
-21.034610100000002,-44.75181300000001,
-21.0363234,-44.7608331,
-21.0220571,-44.74299420000001,
-21.0366884,-44.764554499999996,
-22.8662096,-43.4858739,
-21.0363234,-44.7608331,
-21.034610100000002,-44.75181300000001,
-21.0232651,-44.748558700000004,
-21.0352138,-44.7680527,
-21.0409946,-44.7604014,
-21.0220571,-44.74299420000001,
-19.9771433,-44.0144917,
-21.0368758,-44.7611364,
-21.0368758,-44.7611364,
-21.0368758,-44.7611364,
-21.0232651,-44.748558700000004,
-21.0368758,-44.7611364,
-21.0223874,-44.744301899999996,
-21.0308475,-44.7518653,
-21.0232651,-44.748558700000004,
-21.0220571,-44.74299420000001,
-21.0220571,-44.74299420000001,
-21.034426800000002,-44.7507665,
-21.034610100000002,-44.75181300000001,
-21.0232651,-44.748558700000004,
-21.0282974,-44.747885499999995,
-21.0388377,-44.759369899999996,
-21.031961600000002,-44.76138419999999,
-21.0369794,-44.7600281,
-21.0282974,-44.747885499999995,
-21.0445895,-44.762052600000004,
-21.031961600000002,-44.76138419999999,
-21.034883999999998,-44.7499429,
-21.038047600000002,-44.7671092,
-21.038047600000002,-44.7671092,
-21.033382500000002,-44.7607066,
-21.023862899999997,-44.75469010000001,
-21.0368758,-44.7611364,
-21.0368758,-44.7611364,
-21.0275562,-44.756264200000004,
-21.0368758,-44.7611364,
-21.0232651,-44.748558700000004,
-21.0350635,-44.7593214,
-21.0409946,-44.7604014,
-21.0350635,-44.7593214,
-21.031961600000002,-44.76138419999999,
-21.034610100000002,-44.75181300000001,
-21.0352027,-44.76615289999999,
-21.0343921,-44.759525,
-21.0220571,-44.74299420000001,
-21.0445895,-44.762052600000004,
-21.023862899999997,-44.75469010000001,
-21.038047600000002,-44.7671092,
-21.0286,-44.753039,
-21.0350635,-44.7593214,
-21.0282974,-44.747885499999995,
-21.0338277,-44.755821600000004,
-21.038047600000002,-44.7671092,
-21.0350635,-44.7593214,
-21.0304125,-44.7519675,
-21.033321700000002,-44.75976929999999,
-21.0292179,-44.7526388,
-21.0318361,-44.7505001,
-21.8257859,-46.56321610000001,
-21.038047600000002,-44.7671092,
-21.0368758,-44.7611364,
-21.0350635,-44.7593214,
-21.038047600000002,-44.7671092,
-21.8257859,-46.56321610000001,
-21.0409946,-44.7604014,
-21.0331305,-44.75354,
-21.0350635,-44.7593214,
-21.0272434,-44.7491367,
-21.0369499,-44.76085339999999,
-21.0338754,-44.758162,
-21.034610100000002,-44.75181300000001,
-21.0366884,-44.764554499999996,
-21.0304125,-44.7519675,
-21.038047600000002,-44.7671092,
-21.034426800000002,-44.7507665,
-21.0220571,-44.74299420000001,
-21.0374428,-44.7666043,
-21.0361538,-44.7670344,
-21.0388377,-44.759369899999996,
-21.0302,-44.75467099999999,
-21.0368758,-44.7611364,
-21.0282974,-44.747885499999995,
-21.0362072,-44.760062100000006,
-20.0859841,-47.2126058,
-21.0445895,-44.762052600000004,
-21.0282974,-44.747885499999995,
-21.0350635,-44.7593214,
-21.0368758,-44.7611364,
-21.0272434,-44.7491367,
-21.0287788,-44.7491657,
-21.0368758,-44.7611364,
-21.0363234,-44.7608331,
-21.0445895,-44.762052600000004,
-21.033360000000002,-44.754168,
-21.0232651,-44.748558700000004,
-21.0220571,-44.74299420000001,
-22.8469023,-45.23166519999999,
-21.0368758,-44.7611364,
-21.0352052,-44.769380700000006,
-21.0220571,-44.74299420000001,
-21.8257859,-46.56321610000001,
-21.0304125,-44.7519675,
-21.029801000000006,-44.750048,
-21.0369794,-44.7600281,
-21.0302,-44.75467099999999,
-19.9662943,-43.9805726,
-21.0275562,-44.756264200000004,
-21.0220571,-44.74299420000001,
-21.0368758,-44.7611364,
-21.0302,-44.75467099999999,
-21.0220571,-44.74299420000001,
-21.025614800000003,-44.7433995,
-21.0341786,-44.76975039999999,
-21.034610100000002,-44.75181300000001,
-21.0304125,-44.7519675,
-21.1439568,-44.9094248,
-21.0350635,-44.7593214,
-21.0368758,-44.7611364,
-21.042779,-44.760940500000004,
-21.143384100000002,-45.03619910000001,
-21.2599674,-44.988924600000004,
-21.031873100000002,-44.7551675,
-21.035061300000002,-44.759356200000006,
-21.0350635,-44.7593214,
-21.0352329,-44.760481,
-21.0232651,-44.748558700000004,
-21.8257859,-46.56321610000001,
-21.0369794,-44.7600281,
-21.0404918,-44.7577509,
-21.0232651,-44.748558700000004,
-21.0363234,-44.7608331,
-21.0445895,-44.762052600000004,
-21.0350635,-44.7593214,
-21.0363234,-44.7608331,
-21.0368758,-44.7611364,
-21.027911399999997,-44.7567472,
-21.0350635,-44.7593214,
-21.0245408,-44.7500691,
-21.034602800000002,-44.7535459,
-21.042779,-44.760940500000004,
-21.0368758,-44.7611364,
-21.0232651,-44.748558700000004,
-21.0445895,-44.762052600000004,
-21.0223874,-44.744301899999996,
-21.035061300000002,-44.759356200000006,
-21.0366884,-44.764554499999996,
-21.0232651,-44.748558700000004,
-21.0220571,-44.74299420000001,
-21.025614800000003,-44.7433995,
-21.0220571,-44.74299420000001,
-21.034610100000002,-44.75181300000001,
-21.0220571,-44.74299420000001,
-21.1409373,-44.9121575,
-21.0350635,-44.7593214,
-21.0220571,-44.74299420000001,
-21.0445895,-44.762052600000004,
-3.4168427,-65.85606460000001,
-21.0302,-44.75467099999999,
-21.0275562,-44.756264200000004,
-21.0304125,-44.7519675,
-21.0368758,-44.7611364,
-21.0360577,-44.761469700000006,
-21.0325789,-44.758474299999996,
-21.0368758,-44.7611364,
-21.0366548,-44.7632466,
-21.1409373,-44.9121575,
-21.0232651,-44.748558700000004,
-21.0232651,-44.748558700000004,
-21.031948999999997,-44.754442,
-21.0350635,-44.7593214,
-21.0304125,-44.7519675,
-21.0361538,-44.7670344,
-21.0368758,-44.7611364,
